[2022-06-13 16:44:21,889] scheduling-1 com.affordplan.MailSender.MonitoringURIScheduler 146 INFO   - Inside SchedulingMailingEventOne
[2022-06-13 16:44:21,891] scheduling-1 com.affordplan.MailSender.MonitoringURIScheduler 104 INFO   - Inside SchedulingMailingEvent for uri https://api.kiwiplans.com/update/propertyMap
[2022-06-13 16:44:21,892] scheduling-1 com.affordplan.MailSender.MonitoringURIScheduler 85 INFO   - Inside checkResponseStatus with url https://api.kiwiplans.com/update/propertyMap
